course_name,absolute_course_url,school,school_absolute_url,subject_name,start_date
Advanced Condensed Matter Physics,https://www.classcentral.com/course/swayam-advanced-condensed-matter-physics-10001,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iit-guwahati,Science Courses,"5th Feb, 2018"
Bio-energetics of Life Processes,https://www.classcentral.com/course/swayam-bio-energetics-of-life-processes-10009,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iitk,Science Courses,"5th Feb, 2018"
Dealing with Power and Dynamics: Discover Your Leadership Style and Influence Stakeholders,https://www.classcentral.com/course/edx-dealing-with-power-and-dynamics-discover-your-leadership-style-and-influence-stakeholders-11577,London Business School,https://www.classcentral.com/university/delft,Business Courses,Self paced
Technology Entrepreneurship: Lab to Market,https://www.classcentral.com/course/edx-technology-entrepreneurship-lab-to-market-13334,London Business School,https://www.classcentral.com/university/harvard,Business Courses,Self paced
计算机组成 Computer Organization,https://www.classcentral.com/course/pkuco-2351,Columbia Engineering Executive Education,https://www.classcentral.com/university/pku,Computer Science Courses,"1st Jun, 2020"
计算机辅助翻译原理与实践 Principles and Practice of Computer-Aided Translation,https://www.classcentral.com/course/catmooc-2354,Columbia Engineering Executive Education,https://www.classcentral.com/university/pku,Computer Science Courses,"1st Jun, 2020"
Digital Arts,https://www.classcentral.com/course/iversity-digital-arts-4375,New York University Tandon School of Engineering,https://www.classcentral.com/subject/art-and-design?page=13,Art & Design Courses,"2nd Nov, 2015"
Jポップ・デジタル作曲法 (ga048),https://www.classcentral.com/course/gacco-j--ga048-4029,New York University Tandon School of Engineering,https://www.classcentral.com/subject/art-and-design?page=13,Art & Design Courses,"4th Nov, 2015"
مقدمة في التصميم الجرافيكي,https://www.classcentral.com/course/edraak-----4682,New York University Tandon School of Engineering,https://www.classcentral.com/subject/art-and-design?page=13,Art & Design Courses,"17th Nov, 2015"
Introduction to Classical Music,https://www.classcentral.com/course/introtoclassical-821,New York University Tandon School of Engineering,https://www.classcentral.com/university/umich,Art & Design Courses,NA
M102: MongoDB for DBAs,https://www.classcentral.com/course/mongodb-university-m102-mongodb-for-dbas-475,UC Berkeley Executive Education,https://www.classcentral.com/subject/programming-and-software-development?page=24,Programming Courses,"20th Mar, 2018"
3D Graphics for Web Developers,https://www.classcentral.com/course/3d-graphics-web-programmers-5016,UC Berkeley Executive Education,https://www.classcentral.com/university/pompeu-fabra,Programming Courses,"9th Apr, 2018"
Basics of ICT & Software Engineering,https://www.classcentral.com/course/canvas-network-basics-of-ict-software-engineering-11045,UC Berkeley Executive Education,https://www.classcentral.com/university/fontys-hogeschool,Programming Courses,"23rd Apr, 2018"
Mente e cervello: dalla neuropsicologia alle neuroscienze cognitive,https://www.classcentral.com/course/federica-mente-e-cervello-dalla-neuropsicologia-alle-neuroscienze-cognitive-7575,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/university-of-naples,Science Courses,"5th Feb, 2018"
Biodiversity and Global Change: Science & Action,https://www.classcentral.com/course/biodiversity-7793,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/zurich,Science Courses,"5th Feb, 2018"
Introduction to Dynamical Models in Biology,https://www.classcentral.com/course/swayam-introduction-to-dynamical-models-in-biology-7931,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/iit-guwahati,Science Courses,"5th Feb, 2018"
Management Accounting,https://www.classcentral.com/course/edx-management-accounting-3916,London Business School,https://www.classcentral.com/institution/acca,Business Courses,Self paced
Japanese Business Management,https://www.classcentral.com/course/edx-japanese-business-management-10471,London Business School,https://www.classcentral.com/university/waseda,Business Courses,Self paced
Financial Accounting,https://www.classcentral.com/course/edx-financial-accounting-17955,London Business School,https://www.classcentral.com/institution/acca,Business Courses,Self paced
操作系统原理（Operating Systems）,https://www.classcentral.com/course/os-3229,Columbia Engineering Executive Education,https://www.classcentral.com/university/pku,Computer Science Courses,"1st Jun, 2020"
算法设计与分析   Design and Analysis of Algorithms,https://www.classcentral.com/course/algorithms-3230,Columbia Engineering Executive Education,https://www.classcentral.com/university/pku,Computer Science Courses,"1st Jun, 2020"
Data Structures and Performance,https://www.classcentral.com/course/data-structures-optimizing-performance-4203,Columbia Engineering Executive Education,https://www.classcentral.com/university/ucsd,Computer Science Courses,"1st Jun, 2020"
Listening to World Music,https://www.classcentral.com/course/worldmusic-355,New York University Tandon School of Engineering,https://www.classcentral.com/university/penn,Art & Design Courses,NA
M036: New Features and Tools in MongoDB 3.6,https://www.classcentral.com/course/mongodb-university-m036-new-features-and-tools-in-mongodb-3-6-9790,UC Berkeley Executive Education,https://www.classcentral.com/subject/programming-and-software-development?page=24,Programming Courses,"8th May, 2018"
High Performance Computing in the Cloud,https://www.classcentral.com/course/high-performance-computing-cloud-9788,UC Berkeley Executive Education,https://www.classcentral.com/university/dublin-city,Programming Courses,"21st May, 2018"
Программирование на Python,https://www.classcentral.com/course/programming-in-python-9189,UC Berkeley Executive Education,https://www.classcentral.com/university/mipt,Programming Courses,"28th May, 2018"
"Energy, the Environment and Our Future",https://www.classcentral.com/course/energy-environment-future-8126,Udacity School of Data Science: Special Discount Now,https://www.classcentral.com/university/psu,Science Courses,"5th Feb, 2018"
Essential Career Skills for Investment Banking and Finance,https://www.classcentral.com/course/edx-essential-career-skills-for-investment-banking-and-finance-13638,London Business School,https://www.classcentral.com/institution/nyif,Business Courses,Self paced
Enterprise Selling,https://www.classcentral.com/course/edx-enterprise-selling-17202,London Business School,https://www.classcentral.com/university/smith-business,Business Courses,Self paced
Business and Technology,https://www.classcentral.com/course/edx-business-and-technology-19282,London Business School,https://www.classcentral.com/institution/acca,Business Courses,Self paced
Mastering the Software Engineering Interview,https://www.classcentral.com/course/cs-tech-interview-4261,Columbia Engineering Executive Education,https://www.classcentral.com/university/ucsd,Computer Science Courses,"1st Jun, 2020"
Interfacing with the Raspberry Pi,https://www.classcentral.com/course/raspberry-pi-interface-4265,Columbia Engineering Executive Education,https://www.classcentral.com/university/uci,Computer Science Courses,"1st Jun, 2020"
Internet of Things: Multimedia Technologies,https://www.classcentral.com/course/internet-of-things-multimedia-4237,Columbia Engineering Executive Education,https://www.classcentral.com/university/ucsd,Computer Science Courses,"1st Jun, 2020"
Optimize Your GitHub,https://www.classcentral.com/course/udacity-optimize-your-github-11453,UC Berkeley Executive Education,https://www.classcentral.com/institution/google,Programming Courses,"4th Jun, 2018"
日式经营管理 Japanese Business Management,https://www.classcentral.com/course/edx--japanese-business-management-19149,London Business School,https://www.classcentral.com/university/waseda,Business Courses,Self paced
Leading High-Performing Teams,https://www.classcentral.com/course/edx-leading-high-performing-teams-9182,London Business School,https://www.classcentral.com/university/uq,Business Courses,Self paced
Tourism and Travel Management,https://www.classcentral.com/course/edx-tourism-and-travel-management-9384,London Business School,https://www.classcentral.com/university/uq,Business Courses,Self paced
Interfacing with the Arduino,https://www.classcentral.com/course/interface-with-arduino-4325,Columbia Engineering Executive Education,https://www.classcentral.com/university/uci,Computer Science Courses,"1st Jun, 2020"
The Raspberry Pi Platform and Python Programming for the Raspberry Pi,https://www.classcentral.com/course/raspberry-pi-platform-4334,Columbia Engineering Executive Education,https://www.classcentral.com/university/uci,Computer Science Courses,"1st Jun, 2020"
Machine Learning: Clustering & Retrieval,https://www.classcentral.com/course/ml-clustering-and-retrieval-4313,Columbia Engineering Executive Education,https://www.classcentral.com/university/uw,Computer Science Courses,"1st Jun, 2020"
Accounting and Finance,https://www.classcentral.com/course/edx-accounting-and-finance-7273,London Business School,https://www.classcentral.com/university/iimb,Business Courses,Self paced
Herramientas para la colaboración en las redes de valor,https://www.classcentral.com/course/edx-herramientas-para-la-colaboracion-en-las-redes-de-valor-13214,London Business School,https://www.classcentral.com/institution/logyca,Business Courses,Self paced
Economia e gestione delle imprese,https://www.classcentral.com/course/edx-economia-e-gestione-delle-imprese-13471,London Business School,https://www.classcentral.com/university/university-of-naples,Business Courses,Self paced
Advanced Data Structures in Java,https://www.classcentral.com/course/advanced-data-structures-4346,Columbia Engineering Executive Education,https://www.classcentral.com/university/ucsd,Computer Science Courses,"1st Jun, 2020"
Practical Predictive Analytics: Models and Methods,https://www.classcentral.com/course/datasci2-4341,Columbia Engineering Executive Education,https://www.classcentral.com/university/uw,Computer Science Courses,"1st Jun, 2020"
Management e Marketing nel turismo,https://www.classcentral.com/course/edx-management-e-marketing-nel-turismo-13480,London Business School,https://www.classcentral.com/university/university-of-naples,Business Courses,Self paced
Pronósticos de ventas: una herramienta comercial,https://www.classcentral.com/course/edx-pronosticos-de-ventas-una-herramienta-comercial-5155,London Business School,https://www.classcentral.com/university/javeriana,Business Courses,Self paced
